movieId,avg_rating,vote_count,title,score
1748,3.8229166666666665,48,Dark City,159.02059443081797
30749,3.7916666666666665,48,Hotel Rwanda,159.00059443081798
1275,3.7291666666666665,48,Highlander,158.96059443081796
8784,3.7083333333333335,48,Garden State,158.94726109748464
1729,3.6979166666666665,48,Jackie Brown,158.94059443081798
2763,3.6458333333333335,48,"Thomas Crown Affair, The",158.90726109748465
7458,3.4270833333333335,48,Troy,158.76726109748464
2694,3.1979166666666665,48,Big Daddy,158.62059443081796
186,2.8229166666666665,48,Nine Months,158.38059443081798
899,4.074468085106383,47,Singin' in the Rain,155.8998087735693
81834,3.9893617021276597,47,Harry Potter and the Deathly Hallows: Part 1,155.84575471951524
1921,3.851063829787234,47,Pi,155.7579168816774
1358,3.8404255319148937,47,Sling Blade,155.75116012492066
122882,3.8191489361702127,47,Mad Max: Fury Road,155.73764661140714
7293,3.5531914893617023,47,50 First Dates,155.5687276924882
4014,3.521276595744681,47,Chocolat,155.54845742221795
77561,3.5106382978723403,47,Iron Man 2,155.5417006654612
1994,3.425531914893617,47,Poltergeist,155.48764661140714
783,3.3297872340425534,47,"Hunchback of Notre Dame, The",155.42683580059634
8529,3.3191489361702127,47,"Terminal, The",155.42007904383956
5679,3.202127659574468,47,"Ring, The",155.34575471951524
1092,3.1914893617021276,47,Basic Instinct,155.3389979627585
2001,3.1808510638297873,47,Lethal Weapon 2,155.33224120600173
1320,3.148936170212766,47,AlienÂ³,155.31197093573147
2539,3.095744680851064,47,Analyze This,155.2781871519477
1367,3.074468085106383,47,101 Dalmatians,155.26467363843418
2717,3.0,47,Ghostbusters II,155.21737634113688
5995,4.108695652173913,46,"Pianist, The",152.63905520320208
1884,3.967391304347826,46,Fear and Loathing in Las Vegas,152.55001410731165
5902,3.9456521739130435,46,Adaptation,152.53631547717467
64614,3.9456521739130435,46,Gran Torino,152.53631547717467
2076,3.9456521739130435,46,Blue Velvet,152.53631547717467
5060,3.9347826086956523,46,M*A*S*H,152.52946616210616
47099,3.7934782608695654,46,"Pursuit of Happyness, The",152.44042506621577
7254,3.630434782608696,46,The Butterfly Effect,152.33768534018836
54272,3.619565217391304,46,"Simpsons Movie, The",152.33083602511988
112,3.5434782608695654,46,Rumble in the Bronx,152.28289081964041
1396,3.4782608695652173,46,Sneakers,152.24179492922946
4085,3.402173913043478,46,Beverly Hills Cop,152.19384972375002
802,3.3369565217391304,46,Phenomenon,152.15275383333906
3752,3.0869565217391304,46,"Me, Myself & Irene",151.9952195867637
2002,2.9347826086956523,46,Lethal Weapon 3,151.8993291758048
44,2.5434782608695654,46,Mortal Kombat,151.65275383333906
1204,4.3,45,Lawrence of Arabia,149.47555727889187
1250,4.122222222222222,45,"Bridge on the River Kwai, The",149.36444616778076
1266,4.111111111111111,45,Unforgiven,149.35750172333633
2288,3.933333333333333,45,"Thing, The",149.2463906122252
1183,3.7111111111111112,45,"English Patient, The",149.10750172333633
2890,3.7111111111111112,45,Three Kings,149.10750172333633
4571,3.7,45,Bill & Ted's Excellent Adventure,149.10055727889187
920,3.6444444444444444,45,Gone with the Wind,149.06583505666964
1907,3.566666666666667,45,Mulan,149.01722394555853
236,3.477777777777778,45,French Kiss,148.96166839000298
3255,3.466666666666667,45,"League of Their Own, A",148.95472394555853
2490,3.422222222222222,45,Payback,148.92694616778076
616,3.411111111111111,45,"Aristocats, The",148.92000172333633
2023,3.3555555555555556,45,"Godfather: Part III, The",148.8852795011141
2294,3.2444444444444445,45,Antz,148.81583505666964
31685,3.1666666666666665,45,Hitch,148.76722394555853
4270,3.088888888888889,45,"Mummy Returns, The",148.7186128344474
4718,3.066666666666667,45,American Pie 2,148.70472394555853
4369,3.066666666666667,45,"Fast and the Furious, The",148.70472394555853
1722,3.066666666666667,45,Tomorrow Never Dies,148.70472394555853
3863,3.0444444444444443,45,"Cell, The",148.69083505666964
6537,3.0444444444444443,45,Terminator 3: Rise of the Machines,148.69083505666964
1371,3.0444444444444443,45,Star Trek: The Motion Picture,148.69083505666964
1690,2.922222222222222,45,Alien: Resurrection,148.61444616778076
196,2.6666666666666665,45,Species,148.45472394555853
913,4.170454545454546,44,"Maltese Falcon, The",146.11060749272556
111759,3.977272727272727,44,Edge of Tomorrow,145.9908891828664
5903,3.875,44,Equilibrium,145.92750890117625
3499,3.840909090909091,44,Misery,145.90638214061286
8798,3.7613636363636362,44,Collateral,145.857086365965
5377,3.715909090909091,44,About a Boy,145.82891735188048
79702,3.7045454545454546,44,Scott Pilgrim vs. the World,145.82187509835936
46976,3.6931818181818183,44,Stranger than Fiction,145.81483284483824
1333,3.602272727272727,44,"Birds, The",145.7584948166692
151,3.5454545454545454,44,Rob Roy,145.72328354906358
37729,3.534090909090909,44,Corpse Bride,145.71624129554246
2085,3.4318181818181817,44,101 Dalmatians,145.65286101385232
4975,3.4204545454545454,44,Vanilla Sky,145.6458187603312
33004,3.4204545454545454,44,"Hitchhiker's Guide to the Galaxy, The",145.6458187603312
3755,3.1704545454545454,44,"Perfect Storm, The",145.4908891828664
52722,3.0,44,Spider-Man 3,145.3852553800495
849,2.9204545454545454,44,Escape from L.A.,145.3359596054016
3275,4.22093023255814,43,"Boondock Saints, The",142.85700076490937
1262,4.127906976744186,43,"Great Escape, The",142.7998579077665
60684,3.988372093023256,43,Watchmen,142.7141436220522
3363,3.8488372093023258,43,American Graffiti,142.62842933633794
1263,3.8255813953488373,43,"Deer Hunter, The",142.6141436220522
497,3.813953488372093,43,Much Ado About Nothing,142.60700076490937
134853,3.813953488372093,43,Inside Out,142.60700076490937
3448,3.802325581395349,43,"Good Morning, Vietnam",142.5998579077665
87232,3.7906976744186047,43,X-Men: First Class,142.59271505062364
47610,3.7790697674418605,43,"Illusionist, The",142.5855721934808
76251,3.6511627906976742,43,Kick-Ass,142.50700076490935
2161,3.5813953488372094,43,"NeverEnding Story, The",142.4641436220522
2278,3.5232558139534884,43,Ronin,142.42842933633793
1376,3.4767441860465116,43,Star Trek IV: The Voyage Home,142.3998579077665
252,3.453488372093023,43,I.Q.,142.38557219348078
2455,3.383720930232558,43,"Fly, The",142.34271505062364
8984,3.2906976744186047,43,Ocean's Twelve,142.2855721934808
2407,3.2674418604651163,43,Cocoon,142.27128647919508
852,3.1744186046511627,43,Tin Cup,142.2141436220522
3624,3.1511627906976742,43,Shanghai Noon,142.1998579077665
1876,3.0697674418604652,43,Deep Impact,142.1498579077665
2605,2.988372093023256,43,Entrapment,142.0998579077665
4310,2.9651162790697674,43,Pearl Harbor,142.0855721934808
1597,2.941860465116279,43,Conspiracy Theory,142.07128647919507
441,3.9285714285714284,42,Dazed and Confused,139.3934911414585
261,3.880952380952381,42,Little Women,139.36450563421212
1967,3.8214285714285716,42,Labyrinth,139.32827375015415
431,3.738095238095238,42,Carlito's Way,139.277549112473
69757,3.6666666666666665,42,,139.2340708516034
81591,3.630952380952381,42,Black Swan,139.21233172116862
59369,3.619047619047619,42,Taken,139.20508534435703
3301,3.5238095238095237,42,"Whole Nine Yards, The",139.14711432986428
1022,3.488095238095238,42,Cinderella,139.1253751994295
91658,3.488095238095238,42,"Girl with the Dragon Tattoo, The",139.1253751994295
3210,3.4761904761904763,42,Fast Times at Ridgemont High,139.1181288226179
1909,3.4404761904761907,42,"X-Files: Fight the Future, The",139.09638969218312
2915,3.4404761904761907,42,Risky Business,139.09638969218312
1094,3.4404761904761907,42,"Crying Game, The",139.09638969218312
3868,3.4047619047619047,42,"Naked Gun: From the Files of Police Squad!, The",139.07465056174834
785,3.369047619047619,42,Kingpin,139.05291143131356
1088,3.369047619047619,42,Dirty Dancing,139.05291143131356
1372,3.3452380952380953,42,Star Trek VI: The Undiscovered Country,139.03841867769037
1042,3.2738095238095237,42,That Thing You Do!,138.9949404168208
2273,3.261904761904762,42,Rush Hour,138.98769404000922
1375,3.261904761904762,42,Star Trek III: The Search for Spock,138.98769404000922
2724,2.8333333333333335,42,Runaway Bride,138.7268244747918
355,2.357142857142857,42,"Flintstones, The",138.43696940232806
1562,2.2142857142857144,42,Batman & Robin,138.35001288058893
1242,4.170731707317073,41,Glory,136.25493584756552
57669,4.158536585365853,41,In Bruges,136.24758290638906
55247,3.902439024390244,41,Into the Wild,136.09317114168317
122886,3.8536585365853657,41,Star Wars: Episode VII - The Force Awakens,136.0637593769773
115617,3.8536585365853657,41,Big Hero 6,136.0637593769773
3916,3.7439024390243905,41,Remember the Titans,135.99758290638906
2968,3.731707317073171,41,Time Bandits,135.9902299652126
1285,3.731707317073171,41,Heathers,135.9902299652126
2087,3.573170731707317,41,Peter Pan,135.89464172991848
3418,3.4634146341463414,41,Thelma & Louise,135.82846525933024
7373,3.3780487804878048,41,Hellboy,135.77699467109494
2003,3.3780487804878048,41,Gremlins,135.77699467109494
45517,3.3780487804878048,41,Cars,135.77699467109494
494,3.3780487804878048,41,Executive Decision,135.77699467109494
4299,3.341463414634146,41,"Knight's Tale, A",135.75493584756552
543,3.317073170731707,41,So I Married an Axe Murderer,135.7402299652126
5810,3.292682926829268,41,8 Mile,135.72552408285966
3617,3.0853658536585367,41,Road Trip,135.60052408285966
762,2.4146341463414633,41,Striptease,135.19611231815378
1233,4.2125,40,"Boot, Das",132.99319850992708
1228,4.1875,40,Raging Bull,132.97827313679275
31658,4.075,40,Howl's Moving Castle,132.91110895768827
3703,4.0375,40,"Road Warrior, The",132.8887208979868
6807,3.95,40,Monty Python's The Meaning of Life,132.83648209201664
529,3.875,40,Searching for Bobby Fischer,132.79170597261364
98809,3.8125,40,"Hobbit: An Unexpected Journey, The",132.75439253977783
44199,3.8,40,Inside Man,132.74692985321067
1674,3.65,40,Witness,132.65737761440468
224,3.6125,40,Don Juan DeMarco,132.6349895547032
471,3.55,40,"Hudsucker Proxy, The",132.59767612186738
4223,3.5125,40,Enemy at the Gates,132.5752880621659
1569,3.5,40,My Best Friend's Wedding,132.56782537559872
41569,3.4,40,King Kong,132.50812388306142
1032,3.375,40,Alice in Wonderland,132.49319850992708
33615,3.375,40,Madagascar,132.49319850992708
2193,3.3375,40,Willow,132.4708104502256
282,3.3375,40,Nell,132.4708104502256
6218,3.3,40,Bend It Like Beckham,132.4484223905241
376,3.25,40,"River Wild, The",132.41857164425545
2541,3.225,40,Cruel Intentions,132.40364627112112
4367,2.9,40,Lara Croft: Tomb Raider,132.20961642037483
27773,4.089743589743589,39,Old Boy,129.6329829750396
1673,4.076923076923077,39,Boogie Nights,129.62540721746385
2761,4.051282051282051,39,"Iron Giant, The",129.61025570231234
2580,3.9615384615384617,39,Go,129.55722539928203
2951,3.9358974358974357,39,"Fistful of Dollars, A",129.5420738841305
2248,3.923076923076923,39,Say Anything...,129.53449812655475
1953,3.871794871794872,39,"French Connection, The",129.50419509625172
1408,3.8333333333333335,39,"Last of the Mohicans, The",129.48146782352444
58998,3.769230769230769,39,Forgetting Sarah Marshall,129.44358903564566
7451,3.7564102564102564,39,Mean Girls,129.4360132780699
40819,3.7564102564102564,39,Walk the Line,129.4360132780699
1274,3.7435897435897436,39,Akira,129.42843752049416
8949,3.7435897435897436,39,Sideways,129.42843752049416
3039,3.730769230769231,39,Trading Places,129.4208617629184
6936,3.6923076923076925,39,Elf,129.39813449019113
3300,3.5641025641025643,39,Pitch Black,129.32237691443353
2908,3.551282051282051,39,Boys Don't Cry,129.31480115685778
8528,3.551282051282051,39,Dodgeball: A True Underdog Story,129.31480115685778
6188,3.5128205128205128,39,Old School,129.2920738841305
3174,3.4871794871794872,39,Man on the Moon,129.276922368979
61323,3.4871794871794872,39,Burn After Reading,129.276922368979
1129,3.448717948717949,39,Escape from New York,129.25419509625172
53996,3.3461538461538463,39,Transformers,129.19358903564566
2746,3.3333333333333335,39,Little Shop of Horrors,129.1860132780699
3082,3.3333333333333335,39,"World Is Not Enough, The",129.1860132780699
2094,3.2564102564102564,39,"Rocketeer, The",129.14055873261537
2723,3.08974358974359,39,Mystery Men,129.0420738841305
4148,2.9358974358974357,39,Hannibal,128.95116479322144
59615,2.8333333333333335,39,Indiana Jones and the Kingdom of the Crystal Skull,128.89055873261537
3826,2.2948717948717947,39,Hollow Man,128.57237691443353
112552,4.0394736842105265,38,Whiplash,126.31589794149158
29,4.0131578947368425,38,"City of Lost Children, The",126.30051332610697
8950,3.986842105263158,38,The Machinist,126.28512871072236
2289,3.9473684210526314,38,"Player, The",126.26205178764543
3362,3.9342105263157894,38,Dog Day Afternoon,126.25435947995312
7090,3.9210526315789473,38,Hero,126.24666717226081
44665,3.8552631578947367,38,Lucky Number Slevin,126.20820563379928
91542,3.763157894736842,38,Sherlock Holmes: A Game of Shadows,126.15435947995313
51540,3.710526315789474,38,Zodiac,126.12359024918389
79091,3.6842105263157894,38,Despicable Me,126.10820563379929
2420,3.5657894736842106,38,"Karate Kid, The",126.03897486456852
8533,3.5657894736842106,38,"Notebook, The",126.03897486456852
3702,3.486842105263158,38,Mad Max,125.99282101841466
2018,3.3684210526315788,38,Bambi,125.92359024918389
2124,3.289473684210526,38,"Addams Family, The",125.87743640303005
8972,3.263157894736842,38,National Treasure,125.86205178764543
277,3.223684210526316,38,Miracle on 34th Street,125.83897486456851
31,3.1842105263157894,38,Dangerous Minds,125.81589794149158
315,3.0789473684210527,38,"Specialist, The",125.75435947995312
2770,2.960526315789474,38,Bowfinger,125.68512871072235
92259,4.108108108108108,37,Intouchables,123.0674026515333
58,4.027027027027027,37,"Postman, The",123.0205276515333
5971,3.9594594594594597,37,My Neighbor Totoro,122.9814651515333
55765,3.9054054054054053,37,American Gangster,122.9502151515333
3967,3.8513513513513513,37,Billy Elliot,122.9189651515333
4016,3.7162162162162162,37,"Emperor's New Groove, The",122.8408401515333
112556,3.7162162162162162,37,Gone Girl,122.8408401515333
64957,3.5945945945945947,37,"Curious Case of Benjamin Button, The",122.7705276515333
30810,3.4864864864864864,37,"Life Aquatic with Steve Zissou, The",122.7080276515333
8622,3.4864864864864864,37,Fahrenheit 9/11,122.7080276515333
2021,3.4324324324324325,37,Dune,122.6767776515333
1093,3.4054054054054053,37,"Doors, The",122.6611526515333
832,3.3378378378378377,37,Ransom,122.6220901515333
8376,3.324324324324324,37,Napoleon Dynamite,122.6142776515333
1020,3.081081081081081,37,Cool Runnings,122.4736526515333
5266,3.0,37,Panic Room,122.4267776515333
455,2.391891891891892,37,Free Willy,122.0752151515333
44195,4.027777777777778,36,Thank You for Smoking,119.73203312470079
119145,3.986111111111111,36,Kingsman: The Secret Service,119.70822360089126
2231,3.861111111111111,36,Rounders,119.63679502946269
902,3.8472222222222223,36,Breakfast at Tiffany's,119.62885852152618
3108,3.8055555555555554,36,"Fisher King, The",119.60504899771666
2948,3.75,36,From Russia with Love,119.57330296597063
1059,3.7222222222222223,36,William Shakespeare's Romeo + Juliet,119.55742995009761
1060,3.6944444444444446,36,Swingers,119.5415569342246
6947,3.638888888888889,36,Master and Commander: The Far Side of the World,119.50981090247856
345,3.5972222222222223,36,"Adventures of Priscilla, Queen of the Desert, The",119.48600137866904
3034,3.513888888888889,36,Robin Hood,119.43838233105
3510,3.4166666666666665,36,Frequency,119.38282677549444
180,3.4027777777777777,36,Mallrats,119.37489026755793
1345,3.3472222222222223,36,Carrie,119.3431442358119
22,3.2222222222222223,36,Copycat,119.27171566438332
3101,3.0972222222222223,36,Fatal Attraction,119.20028709295475
3247,3.0277777777777777,36,Sister Act,119.16060455327222
2581,2.9583333333333335,36,Never Been Kissed,119.12092201358968
4638,2.8472222222222223,36,Jurassic Park III,119.05742995009761
34150,2.763888888888889,36,Fantastic Four,119.00981090247856
585,2.736111111111111,36,"Brady Bunch Movie, The",118.99393788660555
38061,4.071428571428571,35,Kiss Kiss Bang Bang,116.46687609146785
1084,4.071428571428571,35,Bonnie and Clyde,116.46687609146785
1249,4.071428571428571,35,"Femme Nikita, La",116.46687609146785
914,4.042857142857143,35,My Fair Lady,116.45074705920979
36529,3.7142857142857144,35,Lord of War,116.26526318824205
66097,3.7,35,Coraline,116.25719867211302
3361,3.6714285714285713,35,Bull Durham,116.24106963985496
805,3.657142857142857,35,"Time to Kill, A",116.23300512372592
628,3.642857142857143,35,Primal Fear,116.22494060759689
7445,3.6285714285714286,35,Man on Fire,116.21687609146785
30812,3.5285714285714285,35,"Aviator, The",116.16042447856464
31696,3.4714285714285715,35,Constantine,116.1281664140485
63113,3.4571428571428573,35,Quantum of Solace,116.12010189791947
1029,3.3857142857142857,35,Dumbo,116.0797793172743
2427,3.3,35,"Thin Red Line, The",116.03139222050011
3809,3.2714285714285714,35,What About Bob?,116.01526318824205
170,3.2285714285714286,35,Hackers,115.99106963985496
60040,3.1714285714285713,35,"Incredible Hulk, The",115.95881157533883
3409,2.9285714285714284,35,Final Destination,115.82171480114528
719,2.842857142857143,35,Multiplicity,115.77332770437108
256,2.8285714285714287,35,Junior,115.76526318824205
193,2.4714285714285715,35,Showgirls,115.56365028501624
1172,4.161764705882353,34,Cinema Paradiso,113.22620429742139
44555,4.117647058823529,34,"Lives of Others, The",113.20161413348696
69481,4.0588235294117645,34,"Hurt Locker, The",113.16882724824106
1261,4.044117647058823,34,Evil Dead II,113.16063052692958
969,3.9705882352941178,34,"African Queen, The",113.1196469203722
1287,3.9411764705882355,34,Ben-Hur,113.10325347774926
1663,3.7941176470588234,34,Stripes,113.0212862646345
64839,3.735294117647059,34,"Wrestler, The",112.9884993793886
6708,3.7205882352941178,34,Matchstick Men,112.98030265807712
64969,3.6176470588235294,34,Yes Man,112.9229256088968
85414,3.6029411764705883,34,Source Code,112.91472888758533
1947,3.6029411764705883,34,West Side Story,112.91472888758533
54259,3.6029411764705883,34,Stardust,112.91472888758533
39183,3.5588235294117645,34,Brokeback Mountain,112.89013872365089
45720,3.5588235294117645,34,"Devil Wears Prada, The",112.89013872365089
2140,3.5441176470588234,34,"Dark Crystal, The",112.88194200233943
362,3.5294117647058822,34,"Jungle Book, The",112.87374528102795
86332,3.514705882352941,34,Thor,112.86554855971647
4641,3.5,34,Ghost World,112.857351838405
524,3.485294117647059,34,Rudy,112.84915511709352
8807,3.4558823529411766,34,Harold and Kumar Go to White Castle,112.83276167447058
60,3.235294117647059,34,"Indian in the Cupboard, The",112.70981085479843
3698,3.2205882352941178,34,"Running Man, The",112.70161413348697
5254,3.2058823529411766,34,Blade II,112.69341741217549
4734,3.161764705882353,34,Jay and Silent Bob Strike Back,112.66882724824106
4344,3.1029411764705883,34,Swordfish,112.63604036299516
6287,3.0588235294117645,34,Anger Management,112.61145019906073
327,2.823529411764706,34,Tank Girl,112.48030265807712
3882,2.6911764705882355,34,Bring It On,112.40653216627385
3681,4.151515151515151,33,For a Few Dollars More,109.92790867118735
1272,4.121212121212121,33,Patton,109.91124200452069
1244,4.106060606060606,33,Manhattan,109.90290867118736
2300,3.9696969696969697,33,"Producers, The",109.82790867118736
265,3.9393939393939394,33,Like Water for Chocolate,109.8112420045207
2949,3.712121212121212,33,Dr. No,109.6862420045207
5673,3.621212121212121,33,Punch-Drunk Love,109.63624200452068
3396,3.590909090909091,33,"Muppet Movie, The",109.61957533785402
610,3.5454545454545454,33,Heavy Metal,109.59457533785402
6754,3.5,33,Underworld,109.56957533785402
61132,3.5,33,Tropic Thunder,109.56957533785402
53322,3.484848484848485,33,Ocean's Thirteen,109.5612420045207
4874,3.484848484848485,33,K-PAX,109.5612420045207
3555,3.4242424242424243,33,U-571,109.52790867118736
1047,3.3181818181818183,33,"Long Kiss Goodnight, The",109.46957533785402
5388,3.303030303030303,33,Insomnia,109.46124200452068
837,3.272727272727273,33,Matilda,109.44457533785402
342,3.272727272727273,33,Muriel's Wedding,109.44457533785402
2145,3.242424242424242,33,Pretty in Pink,109.42790867118735
8957,3.1818181818181817,33,Saw,109.39457533785402
2393,3.1515151515151514,33,Star Trek: Insurrection,109.37790867118736
30825,3.106060606060606,33,Meet the Fockers,109.35290867118735
637,3.0454545454545454,33,Sgt. Bilko,109.31957533785402
3988,3.0454545454545454,33,How the Grinch Stole Christmas,109.31957533785402
1918,2.8484848484848486,33,Lethal Weapon 4,109.21124200452068
4015,2.727272727272727,33,"Dude, Where's My Car?",109.14457533785402
6534,2.5606060606060606,33,Hulk,109.05290867118735
1882,1.9545454545454546,33,Godzilla,108.71957533785402
2160,4.171875,32,Rosemary's Baby,106.64533037384099
2944,3.96875,32,"Dirty Dozen, The",106.53516088231557
68237,3.96875,32,Moon,106.53516088231557
152081,3.890625,32,Zootopia,106.49278800095964
1912,3.859375,32,Out of Sight,106.47583884841725
5064,3.828125,32,The Count of Monte Cristo,106.45888969587489
88129,3.765625,32,Drive,106.42499139079014
72011,3.71875,32,Up in the Air,106.39956766197658
96610,3.640625,32,Looper,106.35719478062065
8970,3.609375,32,Finding Neverland,106.34024562807828
104841,3.578125,32,Gravity,106.3232964755359
102125,3.5625,32,Iron Man 3,106.31482189926471
88140,3.546875,32,Captain America: The First Avenger,106.30634732299353
8917,3.46875,32,Team America: World Police,106.2639744416376
4361,3.421875,32,Tootsie,106.23855071282404
53972,3.40625,32,Live Free or Die Hard,106.23007613655285
45,3.3125,32,To Die For,106.17922867892574
6281,3.140625,32,Phone Booth,106.08600833994268
3285,3.0625,32,"Beach, The",106.04363545858675
303,2.953125,32,"Quick and the Dead, The",105.98431342468845
3257,2.859375,32,"Bodyguard, The",105.93346596706132
6541,2.625,32,"League of Extraordinary Gentlemen, The",105.80634732299353
1911,2.609375,32,Dr. Dolittle,105.79787274672235
6157,2.5,32,Daredevil,105.73855071282404
1644,2.109375,32,I Know What You Did Last Summer,105.52668630604438
88163,3.9838709677419355,31,"Crazy, Stupid, Love.",103.24997202584198
139385,3.903225806451613,31,The Revenant,103.20686857756613
108932,3.870967741935484,31,The Lego Movie,103.18962719825578
2064,3.838709677419355,31,Roger & Me,103.17238581894543
272,3.7580645161290325,31,"Madness of King George, The",103.12928237066957
3006,3.7419354838709675,31,"Insider, The",103.1206616810144
110102,3.7419354838709675,31,Captain America: The Winter Soldier,103.1206616810144
61024,3.6774193548387095,31,Pineapple Express,103.08617892239371
72641,3.6774193548387095,31,"Blind Side, The",103.08617892239371
97938,3.629032258064516,31,Life of Pi,103.06031685342819
3256,3.5161290322580645,31,Patriot Games,102.99997202584198
46723,3.5,31,Babel,102.99135133618681
3386,3.5,31,JFK,102.99135133618681
1566,3.4516129032258065,31,Hercules,102.96548926722129
5630,3.435483870967742,31,Red Dragon,102.95686857756613
4321,3.370967741935484,31,City Slickers,102.92238581894543
4701,3.370967741935484,31,Rush Hour 2,102.92238581894543
34319,3.3548387096774195,31,"Island, The",102.91376512929025
4446,3.3548387096774195,31,Final Fantasy: The Spirits Within,102.91376512929025
1747,3.338709677419355,31,Wag the Dog,102.90514443963508
1587,3.2580645161290325,31,Conan the Barbarian,102.86204099135922
724,3.032258064516129,31,"Craft, The",102.74135133618681
4890,3.032258064516129,31,Shallow Hal,102.74135133618681
1805,3.0161290322580645,31,Wild Things,102.73273064653164
135,2.9516129032258065,31,Down Periscope,102.69824788791095
1405,2.935483870967742,31,Beavis and Butt-Head Do America,102.68962719825578
1717,2.9193548387096775,31,Scream 2,102.6810065086006
65,2.532258064516129,31,Bio-Dome,102.47410995687646
2953,2.5161290322580645,31,Home Alone 2: Lost in New York,102.46548926722129
1267,4.25,30,"Manchurian Candidate, The",100.09554695785774
84152,3.95,30,Limitless,99.93765222101563
7022,3.933333333333333,30,Battle Royale,99.92888029119106
838,3.9166666666666665,30,Emma,99.9201083613665
2871,3.9,30,Deliverance,99.91133643154194
111362,3.8333333333333335,30,X-Men: Days of Future Past,99.8762487122437
915,3.7666666666666666,30,Sabrina,99.84116099294545
2501,3.75,30,October Sky,99.83238906312089
97921,3.716666666666667,30,Silver Linings Playbook,99.81484520347176
56757,3.716666666666667,30,Sweeney Todd: The Demon Barber of Fleet Street,99.81484520347176
38038,3.6333333333333333,30,Wallace & Gromit in The Curse of the Were-Rabbit,99.77098555434895
348,3.5833333333333335,30,Bullets Over Broadway,99.74466976487527
2423,3.566666666666667,30,Christmas Vacation,99.73589783505071
2403,3.55,30,First Blood,99.72712590522615
1271,3.5,30,Fried Green Tomatoes,99.70081011575246
95167,3.466666666666667,30,Brave,99.68326625610334
2058,3.35,30,"Negotiator, The",99.6218627473314
95510,3.25,30,"Amazing Spider-Man, The",99.56923116838405
1479,3.216666666666667,30,"Saint, The",99.55168730873493
5219,3.0833333333333335,30,Resident Evil,99.48151187013843
204,2.716666666666667,30,Under Siege 2: Dark Territory,99.28852941399808
1373,2.6666666666666665,30,Star Trek V: The Final Frontier,99.26221362452439
898,4.310344827586207,29,"Philadelphia Story, The",96.82889088131762
246,4.293103448275862,29,Hoop Dreams,96.81996230988905
1269,3.8793103448275863,29,Arsenic and Old Lace,96.60567659560333
115149,3.8448275862068964,29,John Wick,96.58781945274619
5444,3.810344827586207,29,Lilo & Stitch,96.56996230988905
94959,3.7758620689655173,29,Moonrise Kingdom,96.5521051670319
1061,3.6724137931034484,29,Sleepers,96.49853373846047
106696,3.6206896551724137,29,Frozen,96.47174802417476
3168,3.603448275862069,29,Easy Rider,96.46281945274619
1339,3.4655172413793105,29,Dracula,96.39139088131762
3745,3.413793103448276,29,Titan A.E.,96.3646051670319
647,3.3275862068965516,29,Courage Under Fire,96.31996230988905
3450,3.293103448275862,29,Grumpy Old Men,96.3021051670319
6155,3.2758620689655173,29,How to Lose a Guy in 10 Days,96.29317659560333
60074,3.0344827586206895,29,Hancock,96.16817659560333
1513,2.9655172413793105,29,Romy and Michele's High School Reunion,96.13246230988905
2485,2.8448275862068964,29,She's All That,96.06996230988905
2384,2.7758620689655173,29,Babe: Pig in the City,96.03424802417476
2722,2.7758620689655173,29,Deep Blue Sea,96.03424802417476
2421,2.7758620689655173,29,"Karate Kid, Part II, The",96.03424802417476
3825,2.7413793103448274,29,Coyote Ugly,96.01639088131762
2411,2.706896551724138,29,Rocky IV,95.99853373846047
3273,2.6724137931034484,29,Scream 3,95.98067659560333
743,2.5172413793103448,29,Spy Hard,95.90031945274619
1831,2.4482758620689653,29,Lost in Space,95.8646051670319
56782,4.142857142857143,28,There Will Be Blood,93.44388210484584
1223,4.089285714285714,28,"Grand Day Out with Wallace and Gromit, A",93.41660937757311
2788,4.053571428571429,28,Monty Python's And Now for Something Completely Different,93.3984275593913
1299,4.017857142857143,28,"Killing Fields, The",93.38024574120948
97304,3.982142857142857,28,Argo,93.36206392302766
115713,3.9107142857142856,28,Ex Machina,93.32570028666402
2150,3.892857142857143,28,"Gods Must Be Crazy, The",93.31660937757312
3740,3.857142857142857,28,Big Trouble in Little China,93.2984275593913
82459,3.75,28,True Grit,93.24388210484584
968,3.75,28,Night of the Living Dead,93.24388210484584
1077,3.75,28,Sleeper,93.24388210484584
4019,3.7142857142857144,28,Finding Forrester,93.22570028666402
45186,3.5892857142857144,28,Mission: Impossible III,93.16206392302766
60756,3.5535714285714284,28,Step Brothers,93.14388210484584
3186,3.4642857142857144,28,"Girl, Interrupted",93.0984275593913
52,3.4642857142857144,28,Mighty Aphrodite,93.0984275593913
2243,3.4285714285714284,28,Broadcast News,93.08024574120948
46970,3.25,28,Talladega Nights: The Ballad of Ricky Bobby,92.98933665030039
198,3.25,28,Strange Days,92.98933665030039
2335,3.1785714285714284,28,"Waterboy, The",92.95297301393676
24,3.125,28,Powder,92.92570028666402
5620,3.0535714285714284,28,Sweet Home Alabama,92.88933665030038
1027,3.017857142857143,28,Robin Hood: Prince of Thieves,92.87115483211856
273,2.9464285714285716,28,Mary Shelley's Frankenstein,92.83479119575493
4232,2.9464285714285716,28,Spy Kids,92.83479119575493
74789,2.875,28,Alice in Wonderland,92.7984275593913
922,4.333333333333333,27,Sunset Blvd.,90.23950103400179
741,4.148148148148148,27,Ghost in the Shell,90.1469084414092
